subject_id,task,data.aligned_text,data.number_views,data.consensus_score,data,url_front,url_back,column_name
58642848,T15,"[['405-498', '405-798', '405-498mm'], ['', 'mm', '']]",3,1,405-498 ,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Schoolcraft_DutchFred_GROW_26.jpeg,,Third_row Length Range 
58754043,T32,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,6th_row Number of Fish 
58754043,T33,[['18.2']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,6th_row Length Range 
58754043,T34,[['18.2']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,6th_row Mean Length 
58754043,T38,[['6']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,7th_row Number of Fish 
58754043,T39,[['23.9-28.8']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,7th_row Length Range 
58754043,T40,[['25.7']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,7th_row Mean Length 
58754043,T44,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,8th_row Number of Fish 
58754043,T45,[['26.3']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,8th_row Length Range 
58754043,T46,[['26.3']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,8th_row Mean Length 
58754043,T50,[['2']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,9th_row Number of Fish 
58754043,T51,[['44.9-48.5']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,9th_row Length Range 
58754043,T52,[['46.7']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,9th_row Mean Length 
58754043,T56,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,10th_row Number of Fish 
58754043,T57,[['51.0']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,10th_row Length Range 
58754043,T58,[['51.0']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Weber_GROW_076.jpg,10th_row Mean Length 
58754106,T4,"[['150(5.9)', '150mm', '150']]",3,1,150,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_RoxburyPondWest_GROW_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_RoxburyPondWest_GROW_009.jpg,First_row Mean Length 
58754106,T10,"[['265(10.4)', '265mm', '265']]",3,1,265,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_RoxburyPondWest_GROW_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_RoxburyPondWest_GROW_009.jpg,Second_row Mean Length 
58754451,T4,[['12.7']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Grass_GROW_025.jpg,First_row Mean Length 
59688099,T4,"[['292mm', '292', '292'], ['', '(11.5)', '']]",3,1.5,292,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mackinac_McAlpinePond_GROW_004.jpg,,First_row Mean Length 
59962504,T8,[['7']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Second_row Number of Fish 
59962504,T9,[['8.3-11.7']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Second_row Length Range 
59962504,T10,[['9.9']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Second_row Mean Length 
59962504,T14,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Third_row Number of Fish 
59962504,T15,[['13.9']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Third_row Length Range 
59962504,T16,[['13.9']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Third_row Mean Length 
59962504,T20,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Fourth_row Number of Fish 
59962504,T21,[['16.1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Fourth_row Length Range 
59962504,T22,[['16.1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,Fourth_row Mean Length 
59962504,T26,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,5th_row Number of Fish 
59962504,T27,[['20.6']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,5th_row Length Range 
59962504,T28,[['20.6']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_CRAVENPARK_GROW_0001_2.jpeg,5th_row Mean Length 
59963323,T14,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_PointPatterson_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_PointPatterson_GROW_002.jpg,Third_row Number of Fish 
59963323,T15,[['18.4']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_PointPatterson_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_PointPatterson_GROW_002.jpg,Third_row Length Range 
59963323,T16,"[['18.4'], ['(3#)']]",1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_PointPatterson_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_PointPatterson_GROW_002.jpg,Third_row Mean Length 
59963691,T14,[['3']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_2.jpeg,Third_row Number of Fish 
59963691,T15,[['14.2-16.1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_2.jpeg,Third_row Length Range 
59963691,T16,[['15.3']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_2.jpeg,Third_row Mean Length 
59963691,T20,[['1']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_2.jpeg,Fourth_row Number of Fish 
59963691,T21,[['16.5']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_2.jpeg,Fourth_row Length Range 
59963691,T22,[['16.5']],1,1,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_SAGE_GROW_0002_2.jpeg,Fourth_row Mean Length 