subject_id,begin_date_day,begin_date_month,begin_date_year,end_date_day,end_date_month,end_date_year,review,URL_front,URL_back,comment
58755254,14,December,1966,12,January,1967,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1967_GROW_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Schoolcraft_Indian_75-69_1967_GROW_001_02.jpg,two separate survey dates
58755266,1,March,1993,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/VanBuren_VanBuren_Huzzy_GROW_GROW_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/VanBuren_VanBuren_Huzzy_GROW_GROW_2.jpeg,
58755304,19,May,1994,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Joslin_GROW_20200225125514132_0012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Joslin_GROW_20200225125514132_0013.jpeg,
58755312,13,May,1988,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Joslin_GROW_20200225125514132_0072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Washtenaw_Joslin_GROW_20200225125514132_0073.jpeg,
59073198,17,May,1977,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_024.jpg,
59073200,3,August,1973,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_050.jpg,
59073211,27,July,1972,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_139.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_140.jpg,
59152204,1,May,1972,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Douglas_GROW_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Douglas_GROW_076.jpg,
59152211,17,May,1977,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_024.jpg,
59152215,12,October,1961,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Long_GROW_058.jpg,
59687821,14,July,1959,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_043.jpeg,
59687823,6,November,1981,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Pickerel_GROW_023.jpeg,
59687835,25,April,1972,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_072.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_071.jpeg,
59687850,8,September,1994,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Otsego_GROW_007.jpeg,
59687864,9,July,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Marjory_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Marjory_GROW_003.jpeg,
59687865,14,June,1975,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Manuka_GROW_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Manuka_GROW_015.jpeg,
59687893,10,June,1970,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Douglas_GROW_046.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Douglas_GROW_045.jpeg,
59687906,7,September,1994,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Dixon_GROW_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/b_first/Otsego_Dixon_GROW_001.jpeg,
59687987,NA,NA,1990,NA,NA,1991,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALPENA_LONG_GROW_0005.jpeg,NA,Mant dates not listed
59688027,29,August,1984,29,May,1985,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Kent_Long_GROW_002.jpg,NA,two separate survey dates
59688056,2,June,1983,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_BelleI_FISHs_003.jpg,NA,
59688070,17,September,1980,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Pratt_FISHs_004.jpg,NA,
59688073,10,June,1983,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Luce_Syphon_FISHs_039.jpg,NA,
59688119,18,July,1986,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Log_GROW_095.jpg,NA,
59962259,16,October,1991,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_HUBBARD_GROW_0001_2.jpeg,
59962267,21,September,1993,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0001_2.jpeg,
59962268,10,October,1991,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_JEWELL_GROW_0003_2.jpeg,
59962294,17,October,1991,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_VAUGHN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_VAUGHN_GROW_0001_2.jpeg,
59962330,19,July,1985,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DAVIES_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_DAVIES_GROW_0001_2.jpeg,
59962338,2,August,1967,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_GRANDSABLE_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_GRANDSABLE_GROW_0004_2.jpeg,
59962364,17,September,1987,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_LONG47NR16WSEC433_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_LONG47NR16WSEC433_GROW_0001_2.jpeg,
59962365,30,July,1957,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_LONG47NR16WSEC433_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_LONG47NR16WSEC433_GROW_0002_2.jpeg,
59962367,24,September,1986,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_MAN_GROW_0001_2.jpeg,
59962368,25,May,1971,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_LOST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_LOST_GROW_0001_2.jpeg,
59962413,19,May,1967,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SULLIVAN_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_SULLIVAN_GROW_0002_2.jpeg,
59962448,28,September,1981,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_PINECREEK_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_PINECREEK_GROW_0004_2.jpeg,
59962451,1,May,1990,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_SELKIRK_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_SELKIRK_GROW_0005_2.jpeg,
59962470,17,July,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_BEAVER_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_BEAVER_GROW_0006_2.jpeg,
59962474,NA,August,1983,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_FLETCHERBACKWATER_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_FLETCHERBACKWATER_GROW_0004_2.jpeg,
59962477,15,May,1975,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_FLETCHERBACKWATER_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_FLETCHERBACKWATER_GROW_0005_2.jpeg,
59962483,10,June,1977,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_FOURMILE_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_FOURMILE_GROW_0004_2.jpeg,
59962488,28,June,1966,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_LONG_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALPENA_LONG_GROW_0004_2.jpeg,
59962512,7,October,1975,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_ELK_GROW_0005_2.jpeg,
59962519,13,May,1971,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0004_2.jpeg,
59962523,7,July,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_GREEN_GROW_0005_2.jpeg,
59962539,25,May,1978,15,June,1979,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_SKEGEMOG_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ANTRIM_SKEGEMOG_GROW_0002_2.jpeg,
59962587,21,May,1991,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_RUTH_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_RUTH_GROW_0002_2.jpeg,
59962635,NA,June,1993,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GULL_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GULL_GROW_0002_2.jpeg,
59962648,6,October,1961,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GUN_GROW_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GUN_GROW_0011_2.jpeg,
59962654,27,May,1988,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_HALL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_HALL_GROW_0001_2.jpeg,
59962751,28,May,1992,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_GEORGE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_GEORGE_GROW_0001_2.jpeg,
59962766,27,July,1984,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_LAVINE_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_LAVINE_GROW_0002_2.jpeg,
59962781,26,June,1990,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_RANDALL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_RANDALL_GROW_0001_2.jpeg,
59962801,19,June,1990,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BELL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_BELL_GROW_0001_2.jpeg,
59962815,10,June,1982,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_DUCK_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_DUCK_GROW_0007_2.jpeg,
59962818,20,June,1990,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0003_2.jpeg,
59962826,21,May,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_HOMER_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_HOMER_GROW_0003_2.jpeg,
59962896,26,September,1961,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Eagle_GROW_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Eagle_GROW_027.jpg,
59962931,31,July,1979,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenLittle_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_GlenLittle_GROW_012.jpg,
59962934,24,May,1994,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_151.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_LeelanauSouth_GROW_152.jpg,
59962938,28,July,1976,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Lime_GROW_029.jpg,
59962949,29,June,1989,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Leelanau_Solon_GROW_016.jpg,
59962964,20,September,1988,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_GlobeMillPond_GROW_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_GlobeMillPond_GROW_005.jpg,
59962969,18,June,1991,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Sand_GROW_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Sand_GROW_018.jpg,
59962971,7,June,1966,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Silver_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_Silver_GROW_008.jpg,
59962975,30,March,1994,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Appleton_GROW_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Appleton_GROW_030.jpg,
59963007,7,May,1990,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Island1N_6E_S4_GROW_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Island1N_6E_S4_GROW_037.jpg,
59963025,28,May,1986,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Thompson_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Thompson_GROW_019.jpg,
59963034,3,June,1994,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Woodland_GROW_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_Woodland_GROW_075.jpg,
59963044,19,June,1969,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Bass_FISHs_065.jpg,
59963066,23,September,1962,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BelleI_FISHs_058.jpg,
59963070,6,March,1976,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_BlindSuckerFlooding_FISHs_010.jpg,
59963080,4,February,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Camp8_FISHs_023.jpg,
59963084,27,October,1986,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Brush_FISHs_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Brush_FISHs_043.jpg,
59963086,11,May,1971,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ChrisBrown_FISHs_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ChrisBrown_FISHs_013.jpg,
59963088,26,July,1960,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ChrisBrown_FISHs_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ChrisBrown_FISHs_029.jpg,
59963089,10,September,1991,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Culhane_FISHs_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Culhane_FISHs_018.jpg,
59963098,15,May,1966,1,January,1967,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_East_FISHs_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_East_FISHs_008.jpg,two separate survey dates
59963141,7,May,1985,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_058.jpg,
59963159,29,May,1962,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_185.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_186.jpg,
59963161,17,April,1986,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_333.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_ManistiqueNorth_FISHs_334.jpg,
59963165,6,May,1981,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_010.jpg,
59963167,11,August,1992,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Muskallonge_FISHs_006.jpg,
59963192,20,March,1966,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Perch_FISHs_074.jpg,
59963204,19,April,1985,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_022.jpg,
59963210,24,October,1975,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pike_FISHs_036.jpg,
59963212,16,July,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pratt_FISHs_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pratt_FISHs_032.jpg,
59963216,3,August,1977,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pretty_FISHs_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Pretty_FISHs_065.jpg,
59963232,30,December,1981,12,January,1982,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_035.jpg,
59963237,10,February,1975,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_047.jpg,
59963238,24,October,1968,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Twins_FISHs_077.jpg,
59963245,4,June,1982,NA,NA,NA,TRUE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Ward_FISHs_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Ward_FISHs_029.jpg,
