"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642649,"19-201","OVID","Clinton",3,1,762,NA,762,18,"June",1981,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_003.jpg",NA
58642655,"20-44","MARGRETHE","Crawford",3,1,683.26,NA,683.26,16,"May",1988,19,"May",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Crawford_Margrethe_GROW_122.jpg",NA
58642767,"41-278","PINEISLANDBIG","Kent",3,2,787,NA,787,2,"October",1978,3,"October",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_PineIslandBig_GROW_003.jpg",NA
58642774,"42-93","BAILEY","Keweenaw",5,1,701.04,NA,701.04,29,"August",NA,30,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Bailey_GROW_20200313152209706_0003.jpeg",NA
59688138,"54-51","ROUND","Mecosta",2,2,541.02,604.52,574.04,16,"April",1991,NA,"April",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Mecosta_Round_GROW_034.jpg",NA
59688090,"61-7","MONA","MUSKEGON",5,3,802.64,947.42,NA,30,"April",1996,1,"May",1996,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/MUSKEGON_MONA_GROW_0001.jpeg",NA
59688089,"61-7","MONA","MUSKEGON",5,3,802.64,947.42,NA,1,"May",1996,1,"May",1996,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/MUSKEGON_MONA_GROW_0007.jpeg",NA
59962244,"1-52","CEDAR","ALCONA",0,4,266.7,327.66,297.18,8,"October",1990,11,"October",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_CEDAR_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_CEDAR_GROW_0001_2.jpeg"
59962251,"1-52","CEDAR","ALCONA",2,3,546.1,601.98,581.66,25,"August",1982,27,"August",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_CEDAR_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_CEDAR_GROW_0006_2.jpeg"
59962250,"1-52","CEDAR","ALCONA",0,2,210.82,NA,210.82,25,"August",1982,27,"August",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_CEDAR_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_CEDAR_GROW_0007_2.jpeg"
59962361,"2-627","KINGSTON","ALGER",3,1,751.84,NA,751.84,23,"July",1986,27,"July",1986,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTON_GROW_0002_2.jpeg"
59962359,"2-627","KINGSTON","ALGER",1,2,290,325,308,19,"June",1979,28,"June",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTON_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_KINGSTON_GROW_0003_2.jpeg"
59962430,"3-153","DUMONT","ALLEGAN",1,4,523.24,629.92,563.88,30,"September",1985,21,"October",1985,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_DUMONT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_DUMONT_GROW_0001_2.jpeg"
59962429,"3-153","DUMONT","ALLEGAN",2,2,502.92,538.48,520.7,8,"May",1990,9,"May",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_DUMONT_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_DUMONT_GROW_0002_2.jpeg"
59962441,"3-71","OSTERHOUT","ALLEGAN",1,5,259.08,309.88,274.32,19,"April",1990,20,"April",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_OSTERHOUT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_OSTERHOUT_GROW_0001_2.jpeg"
59962442,"3-71","OSTERHOUT","ALLEGAN",1,2,206,226,216,5,"April",1979,18,"April",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_OSTERHOUT_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALLEGAN_OSTERHOUT_GROW_0002_2.jpeg"
59962566,"7-389","CRAIG","BARAGA",3,1,538.48,NA,538.48,21,"June",1983,23,"June",1983,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_CRAIG_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_CRAIG_GROW_0006_2.jpeg"
59962620,"8-202","CROOKEDLOWER","BARRY",2,3,520.7,591.82,558.8,25,"April",1990,26,"April",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_CROOKEDLOWER_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_CROOKEDLOWER_GROW_0001_2.jpeg"
59962619,"8-202","CROOKEDLOWER","BARRY",2,4,614.68,708.66,675.64,30,"September",1981,NA,"September",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_CROOKEDLOWER_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_CROOKEDLOWER_GROW_0002_2.jpeg"
59962726,"10-140","PLATTELITTLE","BENZIE",3,4,614.68,706.12,647.7,23,"June",1981,26,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_PLATTELITTLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BENZIE_PLATTELITTLE_GROW_0001_2.jpeg"
59962748,"12-90","COLDWATER","BRANCH",0,2,177.8,198.12,187.96,30,"October",1986,30,"October",1986,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_COLDWATER_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_COLDWATER_GROW_0008_2.jpeg"
59962768,"12-50","MARBLE","BRANCH",1,1,340.36,NA,340.36,15,"May",1986,16,"May",1986,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MARBLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_MARBLE_GROW_0001_2.jpeg"
59962784,"30-234","ROSE","BRANCH",2,1,589.28,NA,589.28,10,"October",1983,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_ROSE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_ROSE_GROW_0002_2.jpeg"
58754021,"16-194","TWINS","Cheboygan",3,1,515.62,NA,515.62,8,"June",1982,10,"June",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Twins_GROW_029.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Twins_GROW_030.jpg"
58754029,"16-194","TWINS","Cheboygan",3,4,610,854,684,26,"June",1979,13,"July",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Twins_GROW_105.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Twins_GROW_106.jpg"
58754047,"17-47","CARIBOU","Chippewa",3,1,543.56,NA,543.56,30,"April",1981,22,"May",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_034.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_035.jpg"
58754049,"17-47","CARIBOU","Chippewa",0,2,305,345,325,30,"October",1979,30,"October",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_036.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_037.jpg"
58754052,"17-47","CARIBOU","Chippewa",1,1,449.58,NA,449.58,6,"August",1970,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_044.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_045.jpg"
58754058,"17-47","CARIBOU","Chippewa",2,2,586.74,589.28,586.74,19,"May",1986,24,"May",1986,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_207.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Chippewa_Caribou_GROW_208.jpg"
58754157,"18-206","BUDD","Clare",1,18,457.2,599.44,546.1,5,"April",1973,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_Budd_GROW_118.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_Budd_GROW_119.jpg"
58754161,"18-206","BUDD","Clare",1,1,680.72,NA,680.72,23,"October",1991,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_Budd_GROW_128.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clare_Budd_GROW_129.jpg"
58754267,"19-201","OVID","Clinton",1,1,375.92,NA,375.92,15,"September",1992,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clinton_Ovid_043.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clinton_Ovid_044.jpg"
58754317,"20-44","MARGRETHE","Crawford",0,1,266.7,NA,266.7,15,"October",1990,15,"October",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Margrethe_GROW_111.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Margrethe_GROW_112.jpg"
58754473,"27-495","MARION","Gogebic",1,21,347.98,439.42,383.54,NA,"June",1980,NA,"December",1980,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Marion_GROW_028.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Marion_GROW_029.jpg"
58754483,"27-761","POMEROY","Gogebic",5,1,678.18,NA,678.18,7,"August",1985,8,"August",1985,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Pomeroy_GROW_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Gogebic_Pomeroy_GROW_017.jpg"
58754555,"28-74","RENNIE","GrandTraverse",6,1,764.54,NA,764.54,15,"June",1993,16,"June",1993,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_024.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_025.jpg"
58754556,"28-74","RENNIE","GrandTraverse",2,18,510,675,577,1,"May",1979,3,"May",1979,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_126.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/GrandTraverse_Rennie_GROW_127.jpg"
58754609,"31-909","GERALD","Houghton",4,1,NA,NA,548.64,27,"July",1982,29,"July",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Gerald_GROW_064.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Gerald_GROW_065.jpg"
58754630,"31-915","ROLAND","Houghton",1,1,368.3,NA,368.3,NA,"July",1982,NA,"July",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Roland_GROW_030.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Houghton_Roland_GROW_031.jpg"
58754637,"33-128","LANSING","Ingham",2,2,497.84,520.7,510.54,30,"October",1984,31,"October",1984,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ingham_Lansing_GROW_030.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ingham_Lansing_GROW_031.jpg"
58754640,"33-128","LANSING","Ingham",4,2,576.58,604.52,591.82,12,"June",1984,20,"June",1984,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ingham_Lansing_GROW_090.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ingham_Lansing_GROW_091.jpg"
58754777,"36-384","IRON","Iron",5,1,889,NA,889,21,"April",1994,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Iron_GROW_078.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Iron_GROW_079.jpg"
58754958,"39-263","AUSTIN","Kalamazoo",3,2,655.32,693.42,675.64,4,"May",1993,13,"May",1993,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_036.jpg"
58754960,"39-263","AUSTIN","Kalamazoo",2,1,424.18,NA,424.18,20,"April",1987,1,"April",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_049.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Austin_GROW_050.jpg"
58755056,"41-45","CAMPAU","Kent",3,1,546.1,NA,546.1,22,"June",1977,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_024.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_025.jpg"
58755057,"41-45","CAMPAU","Kent",3,2,695.96,835.66,767.08,12,"April",1972,20,"April",1972,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_038.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_039.jpg"
58755053,"41-45","CAMPAU","Kent",1,4,444.5,462.28,457.2,6,"September",1967,NA,NA,1967,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_040.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_041.jpg"
58755059,"41-45","CAMPAU","Kent",2,1,NA,NA,487.68,16,"May",1990,16,"May",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_064.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Campau_GROW_065.jpg"
58755070,"41-209","DEAN","Kent",5,1,1150.62,NA,1150.62,24,"June",1975,1,"September",1975,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_019.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_020.jpg"
58755072,"41-209","DEAN","Kent",3,2,457.2,528.32,492.76,12,"April",1972,NA,"April",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_027.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_028.jpg"
58755071,"41-209","DEAN","Kent",3,3,563.88,655.32,607.06,16,"June",1977,17,"June",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_029.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_030.jpg"
58755073,"41-209","DEAN","Kent",2,1,381,NA,381,8,"June",1970,8,"June",1970,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_031.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_032.jpg"
58755076,"41-209","DEAN","Kent",2,1,NA,NA,487.68,17,"April",1990,17,"April",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_039.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Dean_GROW_040.jpg"
58755088,"41-586","LINCOLN","Kent",8,1,1168.4,NA,1168.4,6,"June",1984,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_073.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Lincoln_GROW_074.jpg"
58755107,"41-176","MURRAY","Kent",2,6,495,614,538,4,"October",1978,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Murray_GROW_032.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_Murray_GROW_033.jpg"
58755155,"42-93","BAILEY","Keweenaw",5,1,701.04,NA,701.04,29,"August",1985,30,"August",1985,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_Bailey_GROW_051.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_Bailey_GROW_052.jpg"
58755157,"42-93","BAILEY","Keweenaw",5,1,701.04,NA,701.04,29,"August",1985,30,"August",1985,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_Bailey_GROW_055.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Keweenaw_Bailey_GROW_056.jpg"
58755197,"43-95","STARBIG","Lake",5,1,759.46,NA,759.46,15,"May",1995,19,"May",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lake_StarBig_GROW_187.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Lake_StarBig_GROW_188.jpg"
