subject_id,new_key,lakename,county,url_front,url_back,
59964041,NA,ANGELA,OAKLAND,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ANGELA_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ANGELA_GROW_0001_2.jpeg,can't match; multiple TRS matches
59962240,1-4,BAMFIELDDAM,ALCONA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_BAMFIELDDAM_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_BAMFIELDDAM_GROW_0001_2.jpeg,same as alcona dam pond
59963356,NA,BARNHARDT,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Barnhardt_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Barnhardt_GROW_002.jpg,no TRS match 
58746332,75-529,BEAR,SCHOOLCRAFT,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_005.jpeg,some cards have nineteen next to bear so name lines up with humphries and TRS line up
58746334,75-529,BEAR,SCHOOLCRAFT,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_003.jpeg,some cards have nineteen next to bear so name lines up with humphries and TRS line up
59962987,NA,BLUEBERRYPOND,LIVINGSTON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_BlueberryPond_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_BlueberryPond_GROW_008.jpg,cant match; too many noname lakes with TRS
59962988,NA,BLUEBERRYPOND,LIVINGSTON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_BlueberryPond_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_BlueberryPond_GROW_012.jpg,cant match; too many noname lakes with TRS
58746316,75-495,BLUSH,SCHOOLCRAFT,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_024.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_023.jpeg,also called Farm Lake
58746317,75-495,BLUSH,SCHOOLCRAFT,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Blush_GROW_001.jpeg,also called Farm Lake
59964063,NA,BUHL,OAKLAND,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUHL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUHL_GROW_0001_2.jpeg,can't match; multiple TRS matches
59963284,17-209,CARP,MACKINAC,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Carp_GROW_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mackinac_Carp_GROW_005.jpg,actually in Chippewa county 
58754709,NA,CASPIANPOND,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Caspianpond_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_Caspianpond_GROW_007.jpg,can't match; multiple TRS matches
59964083,63-453,CHALMERS,OAKLAND,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHALMERS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CHALMERS_GROW_0001_2.jpeg,was once called Crawford
59962742,12-34,CLAYTON,BRANCH,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_CLAYTON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BRANCH_CLAYTON_GROW_0001_2.jpeg,also called Oliverda
58754723,NA,COOKSRUNPOND,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_003.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_004.jpg,no matching TRS
58754730,NA,COOKSRUNPOND,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CooksRunPond_GROW_006.jpg,no matching TRS
82937332,47-285,CROOKEDEASTWEST,LIVINGSTON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Livingston_CrookedEastWest_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Livingston_CrookedEastWest_GROW_017.jpg,
82937333,47-285,CROOKEDEASTWEST,LIVINGSTON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Livingston_CrookedEastWest_GROW_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Livingston_CrookedEastWest_GROW_034.jpg,
58754727,NA,CRYSTALFALLSPOND,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CrystalFallsPond_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CrystalFallsPond_GROW_007.jpg,can't match; multiple TRS matches
58754728,NA,CRYSTALFALLSPOND,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CrystalFallsPond_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Iron_CrystalFallsPond_GROW_012.jpg,can't match; multiple TRS matches
58754634,23-165,DELTA,INGHAM,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ingham_Delta_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Ingham_Delta_GROW_002.jpg,also Eaton county
58754258,19-124,ELSIE,CLINTON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clinton_Elsie_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Clinton_Elsie_GROW_002.jpg,MDNRID L48988
59963618,57-5,FALMOUTH,MISSAUKEE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Falmouth_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Falmouth_GROW_008.jpg,
59963658,4-4,FLETCHERFLOODWATER,MONTMORENCY,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_FLETCHERFLOODWATR_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_FLETCHERFLOODWATR_GROW_0001_2.jpeg,also in alpena county
58754279,20-51,FLOYD,CRAWFORD,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Floyd_GROW_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Floyd_GROW_008.jpg,name in Humpries is South Frog lake; match by TRS and only lake in the section
59962257,35-205,FOOTE,ALCONA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_FOOTE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_FOOTE_GROW_0001_2.jpeg,also in Iosco
59688110,52-1241,FORESTVILLEBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_003.jpg,NA,also known as Dead Lake; Forestville trail is right by it and forestville dam ;         L37346
59688112,52-1241,FORESTVILLEBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ForestvilleBasin_GROW_006.jpg,NA,also known as Dead Lake; Forestville trail is right by it and forestville dam ;         L37346
59963364,52-1241,FORESTVILLEBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ForestvilleBasin_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ForestvilleBasin_GROW_011.jpg,also known as Dead Lake; Forestville trail is right by it and forestville dam ;         L37346
59962818,NA,GANGOFLAKES,CALHOUN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0003_2.jpeg,data was pooled over silver and bolt  lakes 
59962819,NA,GANGOFLAKES,CALHOUN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0004_2.jpeg,data was pooled over silver;bolt;gordon;clark;and bell lake so no ID given
59962820,13-19,GORDON,CALHOUN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0002_2.jpeg,Just Gordon lake MDNR ID L68; called WISE lake in Humphries
59962821,NA,GANGOFLAKES,CALHOUN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/CALHOUN_GANGOFLAKES_GROW_0005_2.jpeg,data was pooled over silver;bolt;gordon;clark;and bell lake so no ID given
59962633,NA,GLASPIE,BARRY,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GLASPIE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_GLASPIE_GROW_0001_2.jpeg,can't match; multiple TRS matches
59962964,NA,GLOBEMILLPOND,LENAWEE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_GlobeMillPond_GROW_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Lenawee_GlobeMillPond_GROW_005.jpg,nothing matches TRS
59962996,47-277,GRANDBEACH,LIVINGSTON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_GrandBeach_GROW_002.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Livingston_GrandBeach_GROW_003.jpg,also known as Pete
58754289,20-60,HARTWICK LAKE,CRAWFORD,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Hartwick Lake_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Hartwick Lake_GROW_012.jpg,MDNRID L12951
58755081,41-169,HERITAGEPARKPOND,KENT,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_HeritageParkPond_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_HeritageParkPond_GROW_002.jpg,match by TRS
58642723,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg,NA,can't match; multiple TRS matches
58754878,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_007.jpg,can't match; multiple TRS matches
58754879,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_005.jpg,can't match; multiple TRS matches
58754880,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_011.jpg,can't match; multiple TRS matches
59963369,52-1263,HOISTBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_013.jpg,Hoist dam is at the bottom of the Dead River Storage Basin so all one lake in the MDNR database
59963374,52-1263,HOISTBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_017.jpg,Hoist dam is at the bottom of the Dead River Storage Basin so all one lake in the MDNR database
82937321,NA,HONAWAN,ALCONA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,no matching TRS
59962354,2-553,JOHNSWEST,ALGER,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0002_2.jpeg,Known as No Name in Humphries table; 16 acres
59962356,2-553,JOHNSWEST,ALGER,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0003_2.jpeg,Known as No Name in Humphries table; 16 acres
59962357,2-553,JOHNSWEST,ALGER,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0001_2.jpeg,Known as No Name in Humphries table; 16 acres
